metric,row_type,student_group,value,table_id,period,row_type2,row_label_raw,value_num
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,All Students,Target,3,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,All students,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,Econ Dis,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,ML,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,SWD,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,504 Plan,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,Asian,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,Black,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,Hispanic,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,Multiracial,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,SY 2025-26,White,42%,3,SY 2025-26,percent,SY 2025-26,42
Growth Targets - Percent of Students who Complete a POG/POL,Target,All students,Annual,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,Econ Dis,NA,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,ML,NA,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,SWD,NA,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,504 Plan,NA,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,Asian,NA,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,Black,NA,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,Hispanic,NA,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,Multiracial,NA,3,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students who Complete a POG/POL,Target,White,NA,3,SY 2025-26,other,Target,NA
VDOE On-time Graduation Rates,Baseline,All Students,94.06%,6,Baseline,percent,Baseline,94.06
VDOE On-time Graduation Rates,Baseline,Econ Dis,91.42%,6,Baseline,percent,Baseline,91.42
VDOE On-time Graduation Rates,Baseline,ML (1-6d),72.83%,6,Baseline,percent,Baseline,72.83
VDOE On-time Graduation Rates,Baseline,SWD,94.90%,6,Baseline,percent,Baseline,94.9
VDOE On-time Graduation Rates,Baseline,504 Plan,98.69%,6,Baseline,percent,Baseline,98.69
VDOE On-time Graduation Rates,Baseline,Asian,98.58%,6,Baseline,percent,Baseline,98.58
VDOE On-time Graduation Rates,Baseline,Black,96.26%,6,Baseline,percent,Baseline,96.26
VDOE On-time Graduation Rates,Baseline,Hispanic,82.37%,6,Baseline,percent,Baseline,82.36999999999999
VDOE On-time Graduation Rates,Baseline,Multiracial,98.14%,6,Baseline,percent,Baseline,98.14
VDOE On-time Graduation Rates,Baseline,White,98.65%,6,Baseline,percent,Baseline,98.64999999999999
VDOE On-time Graduation Rates,Numerator,All Students,"13,904",6,Baseline,numerator,Numerator,13904
VDOE On-time Graduation Rates,Numerator,Econ Dis,"3,937",6,Baseline,numerator,Numerator,3937
VDOE On-time Graduation Rates,Numerator,ML (1-6d),"1,764",6,Baseline,numerator,Numerator,1764
VDOE On-time Graduation Rates,Numerator,SWD,"1,816",6,Baseline,numerator,Numerator,1816
VDOE On-time Graduation Rates,Numerator,504 Plan,"1,031",6,Baseline,numerator,Numerator,1031
VDOE On-time Graduation Rates,Numerator,Asian,"3,048",6,Baseline,numerator,Numerator,3048
VDOE On-time Graduation Rates,Numerator,Black,"1,450",6,Baseline,numerator,Numerator,1450
VDOE On-time Graduation Rates,Numerator,Hispanic,"3,200",6,Baseline,numerator,Numerator,3200
VDOE On-time Graduation Rates,Numerator,Multiracial,756,6,Baseline,numerator,Numerator,756
VDOE On-time Graduation Rates,Numerator,White,"5,407",6,Baseline,numerator,Numerator,5407
VDOE On-time Graduation Rates,Denominator,All Students,"14,782",6,Baseline,denominator,Denominator,14782
VDOE On-time Graduation Rates,Denominator,Econ Dis,"4,306",6,Baseline,denominator,Denominator,4306
VDOE On-time Graduation Rates,Denominator,ML (1-6d),"2,423",6,Baseline,denominator,Denominator,2423
VDOE On-time Graduation Rates,Denominator,SWD,"1,914",6,Baseline,denominator,Denominator,1914
VDOE On-time Graduation Rates,Denominator,504 Plan,"1,045",6,Baseline,denominator,Denominator,1045
VDOE On-time Graduation Rates,Denominator,Asian,"3,092",6,Baseline,denominator,Denominator,3092
VDOE On-time Graduation Rates,Denominator,Black,"1,507",6,Baseline,denominator,Denominator,1507
VDOE On-time Graduation Rates,Denominator,Hispanic,"3,884",6,Baseline,denominator,Denominator,3884
VDOE On-time Graduation Rates,Denominator,Multiracial,770,6,Baseline,denominator,Denominator,770
VDOE On-time Graduation Rates,Denominator,White,"5,481",6,Baseline,denominator,Denominator,5481
VDOE On-time Graduation Rates,SY 2023-24,All Students,94.58%,6,SY 2023-24,percent,SY 2023-24,94.58
VDOE On-time Graduation Rates,SY 2023-24,Econ Dis,93.60%,6,SY 2023-24,percent,SY 2023-24,93.6
VDOE On-time Graduation Rates,SY 2023-24,ML (1-6d),76.03%,6,SY 2023-24,percent,SY 2023-24,76.03
VDOE On-time Graduation Rates,SY 2023-24,SWD,94.36%,6,SY 2023-24,percent,SY 2023-24,94.36
VDOE On-time Graduation Rates,SY 2023-24,504 Plan,98.08%,6,SY 2023-24,percent,SY 2023-24,98.08
VDOE On-time Graduation Rates,SY 2023-24,Asian,98.49%,6,SY 2023-24,percent,SY 2023-24,98.49000000000001
VDOE On-time Graduation Rates,SY 2023-24,Black,95.16%,6,SY 2023-24,percent,SY 2023-24,95.16
VDOE On-time Graduation Rates,SY 2023-24,Hispanic,85.84%,6,SY 2023-24,percent,SY 2023-24,85.84
VDOE On-time Graduation Rates,SY 2023-24,Multiracial,97.58%,6,SY 2023-24,percent,SY 2023-24,97.58
VDOE On-time Graduation Rates,SY 2023-24,White,98.37%,6,SY 2023-24,percent,SY 2023-24,98.36999999999999
VDOE On-time Graduation Rates,Numerator,All Students,"14,068",6,SY 2023-24,numerator,Numerator,14068
VDOE On-time Graduation Rates,Numerator,Econ Dis,"4,829",6,SY 2023-24,numerator,Numerator,4829
VDOE On-time Graduation Rates,Numerator,ML (1-6d),"1,703",6,SY 2023-24,numerator,Numerator,1703
VDOE On-time Graduation Rates,Numerator,SWD,"1,772",6,SY 2023-24,numerator,Numerator,1772
VDOE On-time Graduation Rates,Numerator,504 Plan,"1,226",6,SY 2023-24,numerator,Numerator,1226
VDOE On-time Graduation Rates,Numerator,Asian,"3,004",6,SY 2023-24,numerator,Numerator,3004
VDOE On-time Graduation Rates,Numerator,Black,"1,475",6,SY 2023-24,numerator,Numerator,1475
VDOE On-time Graduation Rates,Numerator,Hispanic,"3,486",6,SY 2023-24,numerator,Numerator,3486
VDOE On-time Graduation Rates,Numerator,Multiracial,808,6,SY 2023-24,numerator,Numerator,808
VDOE On-time Graduation Rates,Numerator,White,"5,236",6,SY 2023-24,numerator,Numerator,5236
VDOE On-time Graduation Rates,Denominator,All Students,"14,874",6,SY 2023-24,denominator,Denominator,14874
VDOE On-time Graduation Rates,Denominator,Econ Dis,"5,159",6,SY 2023-24,denominator,Denominator,5159
VDOE On-time Graduation Rates,Denominator,ML (1-6d),"2,240",6,SY 2023-24,denominator,Denominator,2240
VDOE On-time Graduation Rates,Denominator,SWD,"1,878",6,SY 2023-24,denominator,Denominator,1878
VDOE On-time Graduation Rates,Denominator,504 Plan,"1,250",6,SY 2023-24,denominator,Denominator,1250
VDOE On-time Graduation Rates,Denominator,Asian,"3,050",6,SY 2023-24,denominator,Denominator,3050
VDOE On-time Graduation Rates,Denominator,Black,"1,550",6,SY 2023-24,denominator,Denominator,1550
VDOE On-time Graduation Rates,Denominator,Hispanic,"4,061",6,SY 2023-24,denominator,Denominator,4061
VDOE On-time Graduation Rates,Denominator,Multiracial,828,6,SY 2023-24,denominator,Denominator,828
VDOE On-time Graduation Rates,Denominator,White,"5,323",6,SY 2023-24,denominator,Denominator,5323
VDOE On-time Graduation Rates,SY 2024-25,All Students,93.30%,6,SY 2024-25,percent,SY 2024-25,93.3
VDOE On-time Graduation Rates,SY 2024-25,Econ Dis,90.20%,6,SY 2024-25,percent,SY 2024-25,90.2
VDOE On-time Graduation Rates,SY 2024-25,ML (1-6d),74.51%,6,SY 2024-25,percent,SY 2024-25,74.51
VDOE On-time Graduation Rates,SY 2024-25,SWD,93.65%,6,SY 2024-25,percent,SY 2024-25,93.64999999999999
VDOE On-time Graduation Rates,SY 2024-25,504 Plan,98.40%,6,SY 2024-25,percent,SY 2024-25,98.4
VDOE On-time Graduation Rates,SY 2024-25,Asian,97.85%,6,SY 2024-25,percent,SY 2024-25,97.85
VDOE On-time Graduation Rates,SY 2024-25,Black,95.68%,6,SY 2024-25,percent,SY 2024-25,95.67999999999999
VDOE On-time Graduation Rates,SY 2024-25,Hispanic,83.47%,6,SY 2024-25,percent,SY 2024-25,83.47
VDOE On-time Graduation Rates,SY 2024-25,Multiracial,97.54%,6,SY 2024-25,percent,SY 2024-25,97.54
VDOE On-time Graduation Rates,SY 2024-25,White,98.21%,6,SY 2024-25,percent,SY 2024-25,98.21000000000001
VDOE On-time Graduation Rates,Numerator,All Students,"14,425",6,SY 2024-25,numerator,Numerator,14425
VDOE On-time Graduation Rates,Numerator,Econ Dis,"4,389",6,SY 2024-25,numerator,Numerator,4389
VDOE On-time Graduation Rates,Numerator,ML (1-6d),"2,195",6,SY 2024-25,numerator,Numerator,2195
VDOE On-time Graduation Rates,Numerator,SWD,"1,874",6,SY 2024-25,numerator,Numerator,1874
VDOE On-time Graduation Rates,Numerator,504 Plan,"1,170",6,SY 2024-25,numerator,Numerator,1170
VDOE On-time Graduation Rates,Numerator,Asian,"2,964",6,SY 2024-25,numerator,Numerator,2964
VDOE On-time Graduation Rates,Numerator,Black,"1,550",6,SY 2024-25,numerator,Numerator,1550
VDOE On-time Graduation Rates,Numerator,Hispanic,"3,969",6,SY 2024-25,numerator,Numerator,3969
VDOE On-time Graduation Rates,Numerator,Multiracial,831,6,SY 2024-25,numerator,Numerator,831
VDOE On-time Graduation Rates,Numerator,White,"5,051",6,SY 2024-25,numerator,Numerator,5051
VDOE On-time Graduation Rates,Denominator,All Students,"15,461",6,SY 2024-25,denominator,Denominator,15461
VDOE On-time Graduation Rates,Denominator,Econ Dis,"4,866",6,SY 2024-25,denominator,Denominator,4866
VDOE On-time Graduation Rates,Denominator,ML (1-6d),"2,946",6,SY 2024-25,denominator,Denominator,2946
VDOE On-time Graduation Rates,Denominator,SWD,"2,001",6,SY 2024-25,denominator,Denominator,2001
VDOE On-time Graduation Rates,Denominator,504 Plan,"1,189",6,SY 2024-25,denominator,Denominator,1189
VDOE On-time Graduation Rates,Denominator,Asian,"3,029",6,SY 2024-25,denominator,Denominator,3029
VDOE On-time Graduation Rates,Denominator,Black,"1,620",6,SY 2024-25,denominator,Denominator,1620
VDOE On-time Graduation Rates,Denominator,Hispanic,"4,755",6,SY 2024-25,denominator,Denominator,4755
VDOE On-time Graduation Rates,Denominator,Multiracial,852,6,SY 2024-25,denominator,Denominator,852
VDOE On-time Graduation Rates,Denominator,White,"5,143",6,SY 2024-25,denominator,Denominator,5143
VDOE On-time Graduation Rates,Target,All Students,94.33%,6,SY 2024-25,other,Target,94.33
VDOE On-time Graduation Rates,Target,Econ Dis,92.44%,6,SY 2024-25,other,Target,92.44000000000001
VDOE On-time Graduation Rates,Target,ML (1-6d),79.16%,6,SY 2024-25,other,Target,79.16
VDOE On-time Graduation Rates,Target,SWD,94.93%,6,SY 2024-25,other,Target,94.93
VDOE On-time Graduation Rates,Target,504 Plan,Maintain,6,SY 2024-25,other,Target,NA
VDOE On-time Graduation Rates,Target,Asian,Maintain,6,SY 2024-25,other,Target,NA
VDOE On-time Graduation Rates,Target,Black,Maintain,6,SY 2024-25,other,Target,NA
VDOE On-time Graduation Rates,Target,Hispanic,85.98%,6,SY 2024-25,other,Target,85.98
VDOE On-time Graduation Rates,Target,Multiracial,Maintain,6,SY 2024-25,other,Target,NA
VDOE On-time Graduation Rates,Target,White,Maintain,6,SY 2024-25,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Baseline,All students,94.06%,7,Baseline,percent,Baseline,94.06
Growth Targets - VDOE On-time Graduation Rates,Baseline,Econ Dis,91.42%,7,Baseline,percent,Baseline,91.42
Growth Targets - VDOE On-time Graduation Rates,Baseline,ML,72.83%,7,Baseline,percent,Baseline,72.83
Growth Targets - VDOE On-time Graduation Rates,Baseline,SWD,94.90%,7,Baseline,percent,Baseline,94.9
Growth Targets - VDOE On-time Graduation Rates,Baseline,504 Plan,98.69%,7,Baseline,percent,Baseline,98.69
Growth Targets - VDOE On-time Graduation Rates,Baseline,Asian,98.58%,7,Baseline,percent,Baseline,98.58
Growth Targets - VDOE On-time Graduation Rates,Baseline,Black,96.26%,7,Baseline,percent,Baseline,96.26
Growth Targets - VDOE On-time Graduation Rates,Baseline,Hispanic,82.37%,7,Baseline,percent,Baseline,82.36999999999999
Growth Targets - VDOE On-time Graduation Rates,Baseline,Multiracial,98.14%,7,Baseline,percent,Baseline,98.14
Growth Targets - VDOE On-time Graduation Rates,Baseline,White,98.65%,7,Baseline,percent,Baseline,98.64999999999999
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,All Students,Actual,7,SY 2023-24,percent,SY 2023-24,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,All students,94.58%,7,SY 2023-24,percent,SY 2023-24,94.58
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,Econ Dis,93.60%,7,SY 2023-24,percent,SY 2023-24,93.6
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,ML,76.03%,7,SY 2023-24,percent,SY 2023-24,76.03
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,SWD,94.36%,7,SY 2023-24,percent,SY 2023-24,94.36
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,504 Plan,98.08%,7,SY 2023-24,percent,SY 2023-24,98.08
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,Asian,98.49%,7,SY 2023-24,percent,SY 2023-24,98.49000000000001
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,Black,95.16%,7,SY 2023-24,percent,SY 2023-24,95.16
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,Hispanic,85.84%,7,SY 2023-24,percent,SY 2023-24,85.84
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,Multiracial,97.58%,7,SY 2023-24,percent,SY 2023-24,97.58
Growth Targets - VDOE On-time Graduation Rates,SY 2023-24,White,98.37%,7,SY 2023-24,percent,SY 2023-24,98.36999999999999
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,All Students,Target,7,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,All students,94.33%,7,SY 2024-25,percent,SY 2024-25,94.33
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Econ Dis,92.44%,7,SY 2024-25,percent,SY 2024-25,92.44000000000001
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,ML,79.16%,7,SY 2024-25,percent,SY 2024-25,79.16
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,SWD,94.93%,7,SY 2024-25,percent,SY 2024-25,94.93
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,504 Plan,Maintain,7,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Asian,Maintain,7,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Black,Maintain,7,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Hispanic,85.98%,7,SY 2024-25,percent,SY 2024-25,85.98
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Multiracial,Maintain,7,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,White,Maintain,7,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,All Students,Actual,7,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,All students,93.30%,7,SY 2024-25,percent,SY 2024-25,93.3
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Econ Dis,90.20%,7,SY 2024-25,percent,SY 2024-25,90.2
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,ML,74.51%,7,SY 2024-25,percent,SY 2024-25,74.51
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,SWD,93.65%,7,SY 2024-25,percent,SY 2024-25,93.64999999999999
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,504 Plan,98.40%,7,SY 2024-25,percent,SY 2024-25,98.4
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Asian,97.85%,7,SY 2024-25,percent,SY 2024-25,97.85
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Black,95.68%,7,SY 2024-25,percent,SY 2024-25,95.67999999999999
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Hispanic,83.47%,7,SY 2024-25,percent,SY 2024-25,83.47
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,Multiracial,97.54%,7,SY 2024-25,percent,SY 2024-25,97.54
Growth Targets - VDOE On-time Graduation Rates,SY 2024-25,White,98.21%,7,SY 2024-25,percent,SY 2024-25,98.21000000000001
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,All Students,Target,7,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,All students,94.46%,7,SY 2025-26,percent,SY 2025-26,94.46000000000001
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,Econ Dis,92.95%,7,SY 2025-26,percent,SY 2025-26,92.95
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,ML,82.33%,7,SY 2025-26,percent,SY 2025-26,82.33
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,SWD,94.94%,7,SY 2025-26,percent,SY 2025-26,94.94000000000001
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,504 Plan,Maintain,7,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,Asian,Maintain,7,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,Black,Maintain,7,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,Hispanic,87.78%,7,SY 2025-26,percent,SY 2025-26,87.78
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,Multiracial,Maintain,7,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - VDOE On-time Graduation Rates,SY 2025-26,White,Maintain,7,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - VDOE On-time Graduation Rates,Target,All students,Annual,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,Econ Dis,NA,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,ML,NA,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,SWD,NA,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,504 Plan,NA,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,Asian,NA,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,Black,NA,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,Hispanic,NA,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,Multiracial,NA,7,SY 2025-26,other,Target,NA
Growth Targets - VDOE On-time Graduation Rates,Target,White,NA,7,SY 2025-26,other,Target,NA
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,All Students,5.00%,8,Baseline,percent,Baseline,5
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Econ Dis,7.01%,8,Baseline,percent,Baseline,7.01
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,ML,24.99%,8,Baseline,percent,Baseline,24.99
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,SWD,4.08%,8,Baseline,percent,Baseline,4.08
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,504 Plan,0.51%,8,Baseline,percent,Baseline,0.51
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Asian,0.91%,8,Baseline,percent,Baseline,0.91
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Black,2.68%,8,Baseline,percent,Baseline,2.68
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Hispanic,15.82%,8,Baseline,percent,Baseline,15.82
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Multiracial,1.17%,8,Baseline,percent,Baseline,1.1700000000000002
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,White,0.78%,8,Baseline,percent,Baseline,0.7799999999999999
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,All Students,739,8,Baseline,numerator,Numerator,739
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Econ Dis,302,8,Baseline,numerator,Numerator,302
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,ML,605,8,Baseline,numerator,Numerator,605
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,SWD,78,8,Baseline,numerator,Numerator,78
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,504 Plan,5,8,Baseline,numerator,Numerator,5
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Asian,28,8,Baseline,numerator,Numerator,28
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Black,40,8,Baseline,numerator,Numerator,40
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Hispanic,614,8,Baseline,numerator,Numerator,614
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Multiracial,9,8,Baseline,numerator,Numerator,9
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,White,43,8,Baseline,numerator,Numerator,43
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,All Students,"14,782",8,Baseline,denominator,Denominator,14782
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Econ Dis,"4,306",8,Baseline,denominator,Denominator,4306
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,ML,"2,423",8,Baseline,denominator,Denominator,2423
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,SWD,"1,914",8,Baseline,denominator,Denominator,1914
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,504 Plan,"1,045",8,Baseline,denominator,Denominator,1045
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Asian,"3,092",8,Baseline,denominator,Denominator,3092
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Black,"1,507",8,Baseline,denominator,Denominator,1507
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Hispanic,"3,884",8,Baseline,denominator,Denominator,3884
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Multiracial,770,8,Baseline,denominator,Denominator,770
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,White,"5,481",8,Baseline,denominator,Denominator,5481
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,All Students,3.81%,8,SY 2023-24,percent,SY 2023-24,3.8099999999999996
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Econ Dis,4.46%,8,SY 2023-24,percent,SY 2023-24,4.46
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,ML,19.33%,8,SY 2023-24,percent,SY 2023-24,19.330000000000002
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,SWD,4.05%,8,SY 2023-24,percent,SY 2023-24,4.05
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,504 Plan,0.80%,8,SY 2023-24,percent,SY 2023-24,0.8
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Asian,0.72%,8,SY 2023-24,percent,SY 2023-24,0.72
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Black,2.77%,8,SY 2023-24,percent,SY 2023-24,2.77
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Hispanic,11.06%,8,SY 2023-24,percent,SY 2023-24,11.06
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Multiracial,1.57%,8,SY 2023-24,percent,SY 2023-24,1.57
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,White,0.71%,8,SY 2023-24,percent,SY 2023-24,0.71
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,All Students,567,8,SY 2023-24,numerator,Numerator,567
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Econ Dis,230,8,SY 2023-24,numerator,Numerator,230
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,ML,433,8,SY 2023-24,numerator,Numerator,433
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,SWD,76,8,SY 2023-24,numerator,Numerator,76
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,504 Plan,10,8,SY 2023-24,numerator,Numerator,10
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Asian,22,8,SY 2023-24,numerator,Numerator,22
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Black,43,8,SY 2023-24,numerator,Numerator,43
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Hispanic,449,8,SY 2023-24,numerator,Numerator,449
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Multiracial,13,8,SY 2023-24,numerator,Numerator,13
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,White,38,8,SY 2023-24,numerator,Numerator,38
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,All Students,"14,874",8,SY 2023-24,denominator,Denominator,14874
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Econ Dis,"5,159",8,SY 2023-24,denominator,Denominator,5159
